Condominio,Tamanho,Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Novo,Regiao,Valor,Ano
400,45,1,1,0,1,Sim,Sim,Sim,Nao,Centro,2300.0,2008
400,42,1,1,0,1,Nao,Nao,Nao,Nao,Centro,2000.0,2009
700,60,2,2,1,2,Sim,Nao,Sim,Nao,Centro,3200.0,2014
340,60,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1550.0,2002
1050,89,3,2,1,2,Nao,Nao,Nao,Nao,Centro,3000.0,2014
772,50,2,2,1,1,Nao,Nao,Nao,Nao,Centro,2800.0,2015
2940,194,4,2,1,3,Nao,Nao,Nao,Nao,Centro,5000.0,2019
277,32,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1300.0,2004
800,62,1,1,0,1,Nao,Sim,Sim,Nao,Centro,3500.0,2014
1594,196,2,2,0,1,Sim,Nao,Nao,Nao,Centro,5000.0,2021
1200,135,3,2,1,2,Nao,Nao,Nao,Nao,Centro,3800.0,2013
1520,95,3,2,1,2,Sim,Nao,Sim,Nao,Centro,2250.0,2010
570,40,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1600.0,2003
668,55,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1800.0,2008
2600,144,3,2,1,1,Nao,Sim,Nao,Nao,Centro,4500.0,2016
1400,127,3,1,0,4,Nao,Sim,Nao,Nao,Centro,4800.0,2021
380,36,1,1,0,1,Nao,Nao,Sim,Nao,Centro,2600.0,2010
970,42,1,2,1,1,Nao,Nao,Nao,Nao,Centro,2700.0,2011
560,40,1,1,0,1,Nao,Nao,Sim,Nao,Centro,1500.0,2007
1025,90,3,2,1,2,Nao,Nao,Nao,Nao,Centro,2500.0,2011
450,50,1,1,0,1,Nao,Sim,Nao,Nao,Centro,1400.0,2004
513,50,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1000.0,1998
380,80,2,1,0,0,Sim,Nao,Nao,Nao,Centro,1000.0,1999
550,62,2,1,0,0,Nao,Nao,Nao,Nao,Centro,1200.0,1998
450,84,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1400.0,2003
513,45,1,1,0,0,Nao,Sim,Nao,Nao,Centro,1500.0,2002
390,45,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1290.0,2004
330,33,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1500.0,2006
513,45,1,1,0,0,Nao,Nao,Nao,Nao,Centro,850.0,1998
530,56,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1750.0,2010
1350,90,3,2,1,1,Nao,Nao,Nao,Nao,Centro,2200.0,2009
1123,160,3,4,3,3,Nao,Nao,Sim,Nao,Centro,4000.0,2014
268,37,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1250.0,1999
1100,91,3,1,0,2,Nao,Nao,Sim,Nao,Centro,2500.0,2011
352,45,1,1,0,1,Nao,Nao,Nao,Nao,Centro,940.0,1998
550,65,2,1,0,1,Nao,Nao,Sim,Nao,Centro,2800.0,2012
587,50,2,2,1,1,Nao,Nao,Nao,Nao,Centro,1450.0,2006
550,65,2,1,0,1,Nao,Nao,Sim,Nao,Centro,2800.0,2016
500,55,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1300.0,2004
150,60,3,2,0,0,Nao,Nao,Nao,Nao,Centro,2000.0,2011
0,50,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1700.0,2009
380,72,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1600.0,2008
280,39,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1200.0,2004
600,60,2,1,0,1,Nao,Nao,Sim,Nao,Centro,2000.0,2010
554,50,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1450.0,2003
1300,120,3,2,1,2,Nao,Nao,Sim,Nao,Centro,2500.0,2013
580,45,1,1,0,1,Nao,Nao,Sim,Nao,Centro,1800.0,2006
850,70,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1600.0,2005
461,60,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1400.0,2001
610,78,2,2,1,2,Nao,Nao,Sim,Nao,Centro,2700.0,2014
590,54,2,1,0,1,Nao,Nao,Nao,Nao,Centro,2500.0,2013
770,53,2,1,0,1,Nao,Nao,Sim,Nao,Centro,2500.0,2008
505,50,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1500.0,2005
1300,110,3,2,1,2,Nao,Nao,Sim,Nao,Centro,2500.0,2014
333,34,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1400.0,2001
660,74,2,1,0,2,Nao,Nao,Nao,Nao,Centro,1800.0,2008
857,68,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1900.0,2008
850,80,2,1,0,1,Sim,Nao,Nao,Nao,Centro,1600.0,2007
538,37,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1100.0,1999
738,80,2,2,1,2,Nao,Sim,Nao,Nao,Centro,2600.0,2013
575,80,3,2,1,2,Nao,Nao,Nao,Nao,Centro,4000.0,2016
361,48,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1500.0,2002
600,45,1,1,0,0,Sim,Nao,Nao,Nao,Centro,630.0,1998
690,85,2,2,1,1,Nao,Nao,Sim,Nao,Centro,1800.0,2007
570,63,2,2,1,2,Nao,Nao,Sim,Nao,Centro,2000.0,2010
650,63,2,2,1,2,Nao,Nao,Sim,Nao,Centro,1800.0,2010
574,80,1,1,0,0,Nao,Sim,Nao,Nao,Centro,4000.0,2018
350,51,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1200.0,2004
574,79,2,2,1,2,Sim,Nao,Sim,Nao,Centro,4000.0,2018
850,80,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1600.0,2008
670,53,2,1,0,1,Nao,Nao,Sim,Nao,Centro,2500.0,2010
530,56,1,1,0,1,Sim,Nao,Nao,Nao,Centro,1690.0,2007
850,80,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1600.0,2003
600,80,2,2,1,2,Nao,Nao,Sim,Nao,Centro,4000.0,2018
290,32,1,1,0,0,Sim,Nao,Nao,Nao,Centro,1350.0,2004
470,64,2,2,1,1,Nao,Nao,Sim,Nao,Centro,2100.0,2007
550,50,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1600.0,2008
530,56,1,1,0,1,Nao,Sim,Nao,Nao,Centro,1750.0,2008
420,40,1,2,1,1,Sim,Sim,Nao,Nao,Centro,2000.0,2013
500,50,1,2,1,1,Nao,Sim,Nao,Nao,Centro,3500.0,2015
610,64,2,2,1,1,Sim,Nao,Nao,Nao,Centro,1500.0,2005
450,68,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1900.0,2006
540,40,1,2,1,1,Sim,Nao,Sim,Nao,Centro,2499.0,2011
1300,50,2,2,1,1,Sim,Sim,Sim,Nao,Centro,5000.0,2022
490,55,2,2,1,1,Sim,Nao,Nao,Nao,Centro,1400.0,2005
700,75,3,2,1,1,Sim,Nao,Sim,Nao,Centro,4000.0,2018
900,84,1,2,1,1,Nao,Nao,Sim,Nao,Centro,2500.0,2014
1080,160,3,2,1,1,Sim,Sim,Nao,Nao,Centro,4500.0,2015
700,120,2,2,1,2,Sim,Nao,Nao,Nao,Centro,3000.0,2013
1970,220,4,3,2,2,Sim,Sim,Nao,Nao,Centro,4300.0,2016
1850,172,3,2,1,2,Nao,Nao,Nao,Nao,Centro,3500.0,2013
400,39,1,2,1,1,Nao,Nao,Sim,Nao,Centro,2100.0,2008
0,117,3,2,1,1,Sim,Nao,Nao,Nao,Centro,3700.0,2019
1332,169,3,3,1,1,Sim,Nao,Nao,Nao,Centro,5500.0,2022
255,30,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1500.0,2003
1511,118,3,2,1,3,Sim,Nao,Nao,Nao,Centro,4000.0,2016
980,98,3,2,1,1,Sim,Nao,Nao,Nao,Centro,3200.0,2017
857,156,3,2,1,1,Sim,Nao,Nao,Nao,Centro,2800.0,2011
2200,90,2,3,2,1,Nao,Sim,Sim,Nao,Centro,2005.0,2013
1200,84,2,2,1,2,Nao,Nao,Nao,Nao,Centro,3900.0,2019
327,50,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1400.0,2007
570,70,3,2,1,1,Sim,Nao,Sim,Nao,Centro,1600.0,2004
550,61,3,2,1,1,Sim,Nao,Sim,Nao,Centro,2100.0,2013
383,75,2,2,1,1,Sim,Nao,Nao,Nao,Centro,1500.0,2004
295,30,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1000.0,1998
0,130,3,2,1,1,Sim,Nao,Nao,Nao,Centro,3300.0,2013
770,140,3,3,1,1,Nao,Nao,Nao,Nao,Centro,2500.0,2009
300,68,2,2,1,1,Sim,Sim,Nao,Nao,Centro,1900.0,2005
597,58,1,2,1,2,Nao,Nao,Nao,Nao,Centro,2200.0,2007
989,203,3,2,1,2,Nao,Nao,Nao,Nao,Centro,2600.0,2010
1837,200,3,2,1,1,Sim,Nao,Nao,Nao,Centro,2500.0,2010
440,55,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1600.0,2008
500,85,2,2,1,1,Sim,Nao,Nao,Nao,Centro,1700.0,2010
405,55,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1300.0,2003
840,110,3,2,1,1,Sim,Nao,Nao,Nao,Centro,2000.0,2007
900,127,3,2,1,2,Sim,Sim,Sim,Nao,Centro,3500.0,2019
690,69,3,2,1,2,Nao,Nao,Nao,Nao,Centro,2400.0,2009
693,156,3,2,1,1,Nao,Nao,Nao,Nao,Centro,2000.0,2008
495,47,2,2,1,1,Sim,Sim,Sim,Nao,Centro,2250.0,2009
730,150,3,2,1,1,Nao,Nao,Nao,Nao,Centro,2400.0,2008
50,70,3,2,1,1,Nao,Nao,Nao,Nao,Centro,1400.0,2005
709,73,2,2,1,2,Nao,Nao,Nao,Nao,Centro,1500.0,2005
690,60,3,3,1,2,Nao,Nao,Sim,Nao,Centro,2400.0,2009
675,42,1,2,1,1,Sim,Nao,Sim,Nao,Centro,3300.0,2018
688,35,1,2,1,1,Sim,Nao,Sim,Nao,Centro,2913.0,2011
783,60,2,2,1,1,Sim,Nao,Sim,Nao,Centro,3998.0,2017
600,35,1,2,1,1,Nao,Nao,Nao,Nao,Centro,3000.0,2015
0,41,1,2,1,1,Nao,Nao,Nao,Nao,Centro,3500.0,2016
590,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro,3100.0,2011
396,38,1,2,1,1,Sim,Nao,Sim,Nao,Centro,2700.0,2015
620,53,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1900.0,2010
693,39,1,2,1,1,Nao,Sim,Nao,Nao,Centro,1300.0,2002
270,35,1,2,1,1,Sim,Nao,Nao,Nao,Centro,2100.0,2009
500,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro,3200.0,2018
2835,190,3,3,1,2,Sim,Nao,Nao,Nao,Centro,5000.0,2022
877,54,2,2,1,2,Nao,Nao,Nao,Nao,Centro,3100.0,2014
1756,150,4,3,1,1,Sim,Sim,Nao,Nao,Centro,4100.0,2015
1150,33,1,2,1,1,Sim,Sim,Sim,Nao,Centro,1250.0,2000
1000,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro,3000.0,2017
650,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro,2700.0,2016
1100,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro,1200.0,2003
657,95,2,2,1,1,Nao,Nao,Nao,Nao,Centro,2800.0,2012
783,60,2,2,1,1,Nao,Nao,Sim,Nao,Centro,4000.0,2014
400,37,1,2,1,1,Nao,Nao,Sim,Nao,Centro,2800.0,2011
702,48,1,2,1,1,Sim,Sim,Sim,Nao,Centro,3100.0,2017
480,50,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1400.0,2006
500,65,2,2,1,1,Sim,Sim,Sim,Nao,Centro,4200.0,2018
497,50,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1200.0,2003
0,40,1,2,1,1,Nao,Sim,Sim,Nao,Centro,3500.0,2014
648,52,2,2,1,1,Sim,Nao,Nao,Nao,Centro,1650.0,2005
200,45,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1500.0,2007
800,75,2,2,1,1,Sim,Sim,Sim,Nao,Centro,5000.0,2016
608,55,1,2,1,1,Sim,Sim,Sim,Nao,Centro,1600.0,2006
533,75,2,3,1,1,Sim,Nao,Nao,Nao,Centro,2400.0,2009
441,50,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1100.0,2002
120,45,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1300.0,2005
350,50,2,2,1,1,Nao,Nao,Nao,Nao,Centro,1500.0,2007
439,41,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1700.0,2006
450,48,2,2,1,1,Sim,Sim,Sim,Nao,Centro,2000.0,2009
766,45,1,2,1,1,Sim,Nao,Sim,Nao,Centro,1600.0,2007
607,47,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1400.0,2001
1000,130,3,2,1,3,Nao,Nao,Sim,Nao,Centro,5200.0,2020
500,65,2,2,1,1,Sim,Nao,Sim,Nao,Centro,4200.0,2017
600,70,2,2,1,1,Nao,Nao,Sim,Nao,Centro,3500.0,2016
307,32,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1400.0,2004
861,58,2,2,1,1,Sim,Sim,Sim,Nao,Centro,2700.0,2014
793,90,3,2,1,3,Sim,Nao,Sim,Nao,Centro,5000.0,2022
300,47,2,2,1,1,Nao,Nao,Nao,Nao,Centro,1100.0,2000
730,80,2,2,1,1,Sim,Nao,Nao,Nao,Centro,2000.0,2011
310,52,2,2,1,1,Sim,Sim,Nao,Nao,Centro,2500.0,2013
950,80,3,2,1,2,Sim,Nao,Nao,Nao,Centro,2800.0,2013
590,80,2,2,1,1,Nao,Nao,Nao,Nao,Centro,1450.0,2006
325,45,2,2,1,1,Sim,Nao,Nao,Nao,Centro,1500.0,2008
682,54,2,2,1,1,Nao,Nao,Sim,Nao,Centro,2000.0,2008
1018,140,2,3,1,1,Sim,Nao,Nao,Nao,Centro,2800.0,2016
629,48,1,2,1,1,Nao,Sim,Nao,Nao,Centro,1700.0,2007
560,80,1,2,1,1,Sim,Sim,Nao,Nao,Centro,1750.0,2008
310,35,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1200.0,1999
300,37,1,2,1,1,Sim,Sim,Sim,Nao,Centro,2500.0,2012
400,46,1,2,1,1,Sim,Sim,Sim,Nao,Centro,3400.0,2013
379,30,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1000.0,2001
470,65,2,2,1,1,Sim,Nao,Nao,Nao,Centro,1550.0,2005
500,80,2,2,1,1,Sim,Nao,Nao,Nao,Centro,2200.0,2007
310,30,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1100.0,2003
458,39,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1000.0,1998
400,75,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1500.0,2005
854,118,2,2,1,1,Nao,Nao,Nao,Nao,Centro,2400.0,2009
520,39,1,2,1,1,Sim,Sim,Sim,Nao,Centro,2900.0,2017
524,106,3,2,1,1,Sim,Nao,Nao,Nao,Centro,2300.0,2009
489,39,1,2,1,1,Nao,Nao,Sim,Nao,Centro,2500.0,2013
310,57,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1100.0,1998
359,63,1,2,1,1,Nao,Nao,Nao,Nao,Centro,2100.0,2011
580,149,2,2,1,1,Sim,Nao,Nao,Nao,Centro,3000.0,2016
417,40,1,2,1,1,Nao,Sim,Nao,Nao,Centro,2100.0,2013
233,32,1,2,1,1,Nao,Nao,Nao,Nao,Centro,1200.0,2004
400,65,2,2,1,1,Nao,Nao,Nao,Nao,Centro,1800.0,2004
260,33,1,2,1,1,Nao,Sim,Nao,Nao,Centro,2000.0,2009
540,40,1,2,1,1,Nao,Nao,Sim,Nao,Centro,1900.0,2009
1400,117,3,3,1,2,Sim,Nao,Sim,Nao,Centro,3500.0,2013
1165,60,1,2,1,1,Sim,Sim,Nao,Nao,Centro,1690.0,2005
1020,108,2,2,1,1,Sim,Nao,Nao,Nao,Centro,2800.0,2011
510,40,1,2,1,1,Sim,Nao,Sim,Nao,Centro,2300.0,2008
1690,168,3,2,1,1,Nao,Nao,Nao,Nao,Centro,3900.0,2020
1420,150,3,3,1,1,Sim,Nao,Nao,Nao,Centro,3500.0,2014
500,43,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1400.0,2006
720,40,1,2,1,1,Sim,Sim,Sim,Nao,Centro,2700.0,2015
373,48,2,2,1,1,Nao,Sim,Nao,Nao,Centro,2400.0,2008
1600,96,3,3,1,2,Nao,Nao,Sim,Nao,Centro,2200.0,2011
608,77,2,2,1,1,Sim,Nao,Nao,Nao,Centro,2200.0,2011
1100,170,3,2,1,1,Sim,Nao,Nao,Nao,Centro,4800.0,2016
2202,190,4,3,2,1,Nao,Nao,Nao,Nao,Centro,4800.0,2020
500,42,1,2,1,1,Sim,Nao,Sim,Nao,Centro,1900.0,2011
380,75,2,2,1,1,Nao,Nao,Nao,Nao,Centro,2090.0,2013
976,95,2,2,1,1,Sim,Nao,Nao,Nao,Centro,3000.0,2015
2202,191,3,3,1,1,Nao,Nao,Nao,Nao,Centro,4800.0,2021
700,40,1,2,1,1,Sim,Nao,Sim,Nao,Centro,3000.0,2015
398,53,2,2,1,1,Sim,Nao,Nao,Nao,Centro,1400.0,2007
1630,216,3,2,1,2,Sim,Nao,Nao,Nao,Centro,4600.0,2017
3250,190,4,5,3,3,Nao,Nao,Sim,Nao,Centro,5000.0,2019
650,95,2,2,1,1,Nao,Nao,Nao,Nao,Centro,2150.0,2008
790,42,1,2,1,1,Nao,Nao,Nao,Nao,Centro,2000.0,2008
1459,168,3,2,1,1,Sim,Nao,Nao,Nao,Centro,4500.0,2019
550,33,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1550.0,2007
2990,196,4,3,1,3,Sim,Nao,Sim,Nao,Centro,5500.0,2017
672,80,2,2,1,1,Nao,Nao,Nao,Nao,Centro,2000.0,2010
796,110,3,2,1,1,Nao,Nao,Nao,Nao,Centro,2500.0,2013
400,32,1,2,1,1,Sim,Nao,Nao,Nao,Centro,1200.0,2001
574,79,3,2,1,2,Sim,Sim,Sim,Nao,Centro,4000.0,2018
570,79,3,2,1,2,Nao,Nao,Sim,Nao,Centro,4000.0,2020
850,80,2,2,1,1,Sim,Nao,Sim,Nao,Centro,1600.0,2003
213,80,3,2,1,1,Nao,Nao,Nao,Nao,Centro,1150.0,2003
570,54,2,2,1,2,Nao,Nao,Sim,Nao,Centro,1800.0,2010
378,60,2,2,1,1,Nao,Sim,Sim,Nao,Centro,3900.0,2019
592,60,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1800.0,2008
520,69,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1300.0,2003
512,38,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1500.0,2005
972,120,3,2,1,1,Nao,Nao,Nao,Nao,Centro,3100.0,2012
400,45,1,1,0,1,Nao,Nao,Sim,Nao,Centro,2100.0,2008
293,40,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1100.0,2001
650,67,2,2,0,1,Nao,Nao,Nao,Nao,Centro,2300.0,2014
447,50,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1200.0,2001
350,66,1,1,0,0,Sim,Nao,Nao,Nao,Centro,1300.0,2000
354,48,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1400.0,2006
780,130,3,2,1,1,Nao,Sim,Nao,Nao,Centro,4000.0,2019
400,45,1,1,0,1,Sim,Nao,Sim,Nao,Centro,2000.0,2010
1350,140,3,2,1,1,Nao,Nao,Nao,Nao,Centro,2600.0,2015
0,52,2,1,0,0,Nao,Sim,Nao,Nao,Centro,3200.0,2013
1726,75,1,2,1,2,Nao,Sim,Nao,Nao,Centro,3524.0,2014
406,42,1,1,0,1,Nao,Sim,Sim,Nao,Centro,2100.0,2012
0,65,1,1,0,1,Nao,Nao,Nao,Nao,Centro,3500.0,2017
1000,120,3,2,1,1,Nao,Nao,Nao,Nao,Centro,4800.0,2019
630,34,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1550.0,2003
493,68,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1500.0,2005
707,80,2,1,0,1,Sim,Nao,Nao,Nao,Centro,1600.0,2009
150,80,2,1,0,0,Nao,Nao,Nao,Nao,Centro,1500.0,2003
160,76,2,1,0,0,Nao,Nao,Nao,Nao,Centro,1900.0,2006
690,70,3,2,1,2,Nao,Nao,Sim,Nao,Centro,2400.0,2010
799,70,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1500.0,2003
800,80,2,1,0,0,Nao,Nao,Nao,Nao,Centro,1800.0,2004
2878,197,3,2,1,1,Nao,Nao,Nao,Nao,Centro,3200.0,2016
500,62,2,2,1,1,Nao,Nao,Sim,Nao,Centro,1900.0,2009
725,97,3,2,1,2,Nao,Nao,Sim,Nao,Centro,3200.0,2015
1825,170,3,1,0,1,Nao,Nao,Nao,Nao,Centro,2000.0,2012
619,69,2,2,1,2,Sim,Nao,Sim,Nao,Centro,2300.0,2009
875,200,3,2,1,1,Nao,Nao,Nao,Nao,Centro,2500.0,2009
526,30,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1800.0,2008
598,33,1,1,0,1,Nao,Nao,Sim,Nao,Centro,1700.0,2006
453,42,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1150.0,2000
700,42,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1350.0,2003
200,62,1,1,0,1,Sim,Nao,Nao,Nao,Centro,2000.0,2007
571,55,1,1,0,1,Nao,Nao,Sim,Nao,Centro,1800.0,2007
2600,198,3,2,1,2,Nao,Nao,Nao,Nao,Centro,4000.0,2017
385,45,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1450.0,2001
697,58,2,1,0,1,Nao,Nao,Sim,Nao,Centro,2100.0,2007
575,41,1,1,0,1,Nao,Nao,Sim,Nao,Centro,2990.0,2015
480,41,1,1,0,1,Nao,Nao,Sim,Nao,Centro,3500.0,2015
699,45,1,1,0,1,Nao,Sim,Nao,Nao,Centro,1300.0,2001
495,56,2,1,0,1,Nao,Nao,Sim,Nao,Centro,1800.0,2009
441,50,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1100.0,2000
350,45,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1300.0,2001
798,80,3,1,0,0,Nao,Nao,Nao,Nao,Centro,1500.0,2002
650,53,2,1,0,1,Nao,Nao,Sim,Nao,Centro,2500.0,2008
600,45,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1800.0,2005
527,50,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1430.0,2003
356,38,1,1,0,1,Sim,Nao,Nao,Nao,Centro,900.0,1998
538,60,2,1,0,1,Sim,Nao,Nao,Nao,Centro,1300.0,2003
390,45,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1000.0,2000
568,30,1,1,0,1,Nao,Nao,Sim,Nao,Centro,1200.0,2001
320,60,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1700.0,2010
574,45,1,1,0,1,Sim,Nao,Sim,Nao,Centro,1600.0,2008
310,57,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1100.0,1998
452,39,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1000.0,2000
400,39,1,2,1,1,Nao,Nao,Sim,Nao,Centro,2600.0,2011
317,36,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1000.0,1998
730,35,1,1,0,1,Nao,Nao,Sim,Nao,Centro,1350.0,2002
607,78,2,1,0,1,Nao,Nao,Nao,Nao,Centro,2200.0,2013
970,42,1,1,0,1,Nao,Nao,Sim,Nao,Centro,2700.0,2010
890,47,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1700.0,2005
473,54,2,1,0,0,Nao,Nao,Nao,Nao,Centro,1450.0,2005
1102,73,2,2,1,1,Nao,Nao,Sim,Nao,Centro,4500.0,2016
561,80,2,1,0,0,Nao,Nao,Nao,Nao,Centro,1800.0,2005
450,35,1,2,1,1,Nao,Nao,Sim,Nao,Centro,1800.0,2006
375,50,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1160.0,2003
100,60,2,1,0,0,Nao,Nao,Nao,Nao,Centro,1200.0,1999
574,79,3,1,0,2,Nao,Nao,Sim,Nao,Centro,4500.0,2017
586,56,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1650.0,2004
550,79,2,2,1,2,Nao,Nao,Sim,Nao,Centro,4400.0,2021
310,70,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1500.0,2005
480,50,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1800.0,2006
850,72,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1600.0,2007
371,51,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1200.0,1999
330,90,2,1,0,1,Sim,Nao,Nao,Nao,Centro,2200.0,2011
458,68,2,1,0,0,Nao,Nao,Nao,Nao,Centro,1850.0,2007
224,90,3,1,0,0,Nao,Nao,Nao,Nao,Centro,1800.0,2009
550,65,2,1,0,1,Nao,Nao,Sim,Nao,Centro,2800.0,2013
405,47,1,1,0,1,Nao,Sim,Sim,Nao,Centro,1150.0,1998
340,33,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1400.0,2005
570,70,3,2,1,1,Nao,Nao,Nao,Nao,Centro,2300.0,2012
372,51,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1250.0,1999
742,81,2,2,1,2,Sim,Nao,Nao,Nao,Centro,2500.0,2012
430,45,1,1,0,1,Nao,Nao,Nao,Nao,Centro,1490.0,2002
330,90,2,1,0,1,Sim,Nao,Nao,Nao,Centro,2200.0,2011
395,54,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1900.0,2005
330,80,1,1,0,0,Nao,Nao,Nao,Nao,Centro,1900.0,2008
600,80,3,2,1,2,Nao,Nao,Sim,Nao,Centro,4000.0,2014
561,50,2,1,0,1,Nao,Nao,Nao,Nao,Centro,1200.0,2000
330,90,2,1,0,0,Nao,Nao,Nao,Nao,Centro,2000.0,2009
220,47,2,2,1,1,Nao,Nao,Nao,Nao,Leste,930.0,1998
148,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1000.0,1998
100,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1000.0,2002
200,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1000.0,2002
410,55,2,2,1,1,Sim,Nao,Nao,Nao,Leste,1300.0,2004
0,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1170.0,2002
180,52,1,2,1,1,Sim,Nao,Nao,Nao,Leste,1000.0,1999
150,40,2,2,1,1,Nao,Nao,Nao,Nao,Leste,900.0,1998
0,65,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1000.0,2002
0,100,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1000.0,2000
160,38,2,2,1,1,Nao,Nao,Nao,Nao,Leste,760.0,2001
150,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste,800.0,1998
130,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste,900.0,1998
200,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1000.0,1998
418,54,2,2,1,1,Sim,Nao,Sim,Nao,Leste,1800.0,2010
416,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1600.0,2003
337,55,2,2,1,1,Sim,Nao,Nao,Nao,Leste,1500.0,2002
306,43,2,2,1,1,Sim,Nao,Nao,Nao,Leste,1600.0,2008
150,80,2,2,1,1,Sim,Nao,Nao,Nao,Leste,1600.0,2006
420,46,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1600.0,2003
