Valor,Tamanho,Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Novo,Regiao
1600,50,1,1,0,1,Nao,Nao,Nao,Nao,Centro
1750,56,1,1,0,1,Nao,Sim,Nao,Nao,Centro
2000,40,1,2,1,1,Sim,Sim,Nao,Nao,Centro
3500,50,1,2,1,1,Nao,Sim,Nao,Nao,Centro
1500,64,2,2,1,1,Sim,Nao,Nao,Nao,Centro
1900,68,1,2,1,1,Sim,Nao,Nao,Nao,Centro
2499,40,1,2,1,1,Sim,Nao,Sim,Nao,Centro
5000,50,2,2,1,1,Sim,Sim,Sim,Nao,Centro
1400,55,2,2,1,1,Sim,Nao,Nao,Nao,Centro
4000,75,3,2,1,1,Sim,Nao,Sim,Nao,Centro
2500,84,1,2,1,1,Nao,Nao,Sim,Nao,Centro
4500,160,3,2,1,1,Sim,Sim,Nao,Nao,Centro
3000,120,2,2,1,2,Sim,Nao,Nao,Nao,Centro
4300,220,4,3,2,2,Sim,Sim,Nao,Nao,Centro
3500,172,3,2,1,2,Nao,Nao,Nao,Nao,Centro
2100,39,1,2,1,1,Nao,Nao,Sim,Nao,Centro
3700,117,3,2,1,1,Sim,Nao,Nao,Nao,Centro
5500,169,3,3,1,1,Sim,Nao,Nao,Nao,Centro
1500,30,1,2,1,1,Sim,Nao,Nao,Nao,Centro
4000,118,3,2,1,3,Sim,Nao,Nao,Nao,Centro
3200,98,3,2,1,1,Sim,Nao,Nao,Nao,Centro
2800,156,3,2,1,1,Sim,Nao,Nao,Nao,Centro
2005,90,2,3,2,1,Nao,Sim,Sim,Nao,Centro
3900,84,2,2,1,2,Nao,Nao,Nao,Nao,Centro
1400,50,1,2,1,1,Sim,Nao,Nao,Nao,Centro
1600,70,3,2,1,1,Sim,Nao,Sim,Nao,Centro
2100,61,3,2,1,1,Sim,Nao,Sim,Nao,Centro
1500,75,2,2,1,1,Sim,Nao,Nao,Nao,Centro
1000,30,1,2,1,1,Sim,Nao,Nao,Nao,Centro
3300,130,3,2,1,1,Sim,Nao,Nao,Nao,Centro
2500,140,3,3,1,1,Nao,Nao,Nao,Nao,Centro
1900,68,2,2,1,1,Sim,Sim,Nao,Nao,Centro
2200,58,1,2,1,2,Nao,Nao,Nao,Nao,Centro
2600,203,3,2,1,2,Nao,Nao,Nao,Nao,Centro
2500,200,3,2,1,1,Sim,Nao,Nao,Nao,Centro
1600,55,1,2,1,1,Sim,Nao,Nao,Nao,Centro
1700,85,2,2,1,1,Sim,Nao,Nao,Nao,Centro
1300,55,1,2,1,1,Sim,Nao,Nao,Nao,Centro
2000,110,3,2,1,1,Sim,Nao,Nao,Nao,Centro
3500,127,3,2,1,2,Sim,Sim,Sim,Nao,Centro
2400,69,3,2,1,2,Nao,Nao,Nao,Nao,Centro
2000,156,3,2,1,1,Nao,Nao,Nao,Nao,Centro
2250,47,2,2,1,1,Sim,Sim,Sim,Nao,Centro
2400,150,3,2,1,1,Nao,Nao,Nao,Nao,Centro
1400,70,3,2,1,1,Nao,Nao,Nao,Nao,Centro
1500,73,2,2,1,2,Nao,Nao,Nao,Nao,Centro
2400,60,3,3,1,2,Nao,Nao,Sim,Nao,Centro
3300,42,1,2,1,1,Sim,Nao,Sim,Nao,Centro
2913,35,1,2,1,1,Sim,Nao,Sim,Nao,Centro
3998,60,2,2,1,1,Sim,Nao,Sim,Nao,Centro
3000,35,1,2,1,1,Nao,Nao,Nao,Nao,Centro
3500,41,1,2,1,1,Nao,Nao,Nao,Nao,Centro
3100,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro
2700,38,1,2,1,1,Sim,Nao,Sim,Nao,Centro
1900,53,1,2,1,1,Nao,Nao,Nao,Nao,Centro
1300,39,1,2,1,1,Nao,Sim,Nao,Nao,Centro
2100,35,1,2,1,1,Sim,Nao,Nao,Nao,Centro
3200,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro
5000,190,3,3,1,2,Sim,Nao,Nao,Nao,Centro
3100,54,2,2,1,2,Nao,Nao,Nao,Nao,Centro
4100,150,4,3,1,1,Sim,Sim,Nao,Nao,Centro
1250,33,1,2,1,1,Sim,Sim,Sim,Nao,Centro
3000,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro
2700,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro
1200,35,1,2,1,1,Sim,Sim,Sim,Nao,Centro
2800,95,2,2,1,1,Nao,Nao,Nao,Nao,Centro
4000,60,2,2,1,1,Nao,Nao,Sim,Nao,Centro
2800,37,1,2,1,1,Nao,Nao,Sim,Nao,Centro
3100,48,1,2,1,1,Sim,Sim,Sim,Nao,Centro
1400,50,1,2,1,1,Nao,Nao,Nao,Nao,Centro
4200,65,2,2,1,1,Sim,Sim,Sim,Nao,Centro
1200,50,1,2,1,1,Sim,Nao,Nao,Nao,Centro
3500,40,1,2,1,1,Nao,Sim,Sim,Nao,Centro
1650,52,2,2,1,1,Sim,Nao,Nao,Nao,Centro
1500,45,1,2,1,1,Nao,Nao,Nao,Nao,Centro
5000,75,2,2,1,1,Sim,Sim,Sim,Nao,Centro
1600,55,1,2,1,1,Sim,Sim,Sim,Nao,Centro
2400,75,2,3,1,1,Sim,Nao,Nao,Nao,Centro
1100,50,1,2,1,1,Sim,Nao,Nao,Nao,Centro
1300,45,1,2,1,1,Nao,Nao,Nao,Nao,Centro
1500,50,2,2,1,1,Nao,Nao,Nao,Nao,Centro
1700,41,1,2,1,1,Sim,Nao,Nao,Nao,Centro
2000,48,2,2,1,1,Sim,Sim,Sim,Nao,Centro
1600,45,1,2,1,1,Sim,Nao,Sim,Nao,Centro
1400,47,1,2,1,1,Sim,Nao,Nao,Nao,Centro
5200,130,3,2,1,3,Nao,Nao,Sim,Nao,Centro
4200,65,2,2,1,1,Sim,Nao,Sim,Nao,Centro
3500,70,2,2,1,1,Nao,Nao,Sim,Nao,Centro
1400,32,1,2,1,1,Sim,Nao,Nao,Nao,Centro
2700,58,2,2,1,1,Sim,Sim,Sim,Nao,Centro
5000,90,3,2,1,3,Sim,Nao,Sim,Nao,Centro
1100,47,2,2,1,1,Nao,Nao,Nao,Nao,Centro
2000,80,2,2,1,1,Sim,Nao,Nao,Nao,Centro
2500,52,2,2,1,1,Sim,Sim,Nao,Nao,Centro
2800,80,3,2,1,2,Sim,Nao,Nao,Nao,Centro
1450,80,2,2,1,1,Nao,Nao,Nao,Nao,Centro
1500,45,2,2,1,1,Sim,Nao,Nao,Nao,Centro
2000,54,2,2,1,1,Nao,Nao,Sim,Nao,Centro
2800,140,2,3,1,1,Sim,Nao,Nao,Nao,Centro
1700,48,1,2,1,1,Nao,Sim,Nao,Nao,Centro
1750,80,1,2,1,1,Sim,Sim,Nao,Nao,Centro
1200,35,1,2,1,1,Sim,Nao,Nao,Nao,Centro
2500,37,1,2,1,1,Sim,Sim,Sim,Nao,Centro
3400,46,1,2,1,1,Sim,Sim,Sim,Nao,Centro
1000,30,1,2,1,1,Nao,Nao,Nao,Nao,Centro
1550,65,2,2,1,1,Sim,Nao,Nao,Nao,Centro
2200,80,2,2,1,1,Sim,Nao,Nao,Nao,Centro
1100,30,1,2,1,1,Nao,Nao,Nao,Nao,Centro
1000,39,1,2,1,1,Nao,Nao,Nao,Nao,Centro
1500,75,1,2,1,1,Sim,Nao,Nao,Nao,Centro
2400,118,2,2,1,1,Nao,Nao,Nao,Nao,Centro
2900,39,1,2,1,1,Sim,Sim,Sim,Nao,Centro
2300,106,3,2,1,1,Sim,Nao,Nao,Nao,Centro
2500,39,1,2,1,1,Nao,Nao,Sim,Nao,Centro
1100,57,1,2,1,1,Nao,Nao,Nao,Nao,Centro
2100,63,1,2,1,1,Nao,Nao,Nao,Nao,Centro
3000,149,2,2,1,1,Sim,Nao,Nao,Nao,Centro
2100,40,1,2,1,1,Nao,Sim,Nao,Nao,Centro
1200,32,1,2,1,1,Nao,Nao,Nao,Nao,Centro
1800,65,2,2,1,1,Nao,Nao,Nao,Nao,Centro
2000,33,1,2,1,1,Nao,Sim,Nao,Nao,Centro
1900,40,1,2,1,1,Nao,Nao,Sim,Nao,Centro
3500,117,3,3,1,2,Sim,Nao,Sim,Nao,Centro
1690,60,1,2,1,1,Sim,Sim,Nao,Nao,Centro
2800,108,2,2,1,1,Sim,Nao,Nao,Nao,Centro
2300,40,1,2,1,1,Sim,Nao,Sim,Nao,Centro
3900,168,3,2,1,1,Nao,Nao,Nao,Nao,Centro
3500,150,3,3,1,1,Sim,Nao,Nao,Nao,Centro
1400,43,1,2,1,1,Sim,Nao,Nao,Nao,Centro
2700,40,1,2,1,1,Sim,Sim,Sim,Nao,Centro
2400,48,2,2,1,1,Nao,Sim,Nao,Nao,Centro
2200,96,3,3,1,2,Nao,Nao,Sim,Nao,Centro
2200,77,2,2,1,1,Sim,Nao,Nao,Nao,Centro
4800,170,3,2,1,1,Sim,Nao,Nao,Nao,Centro
4800,190,4,3,2,1,Nao,Nao,Nao,Nao,Centro
1900,42,1,2,1,1,Sim,Nao,Sim,Nao,Centro
2090,75,2,2,1,1,Nao,Nao,Nao,Nao,Centro
3000,95,2,2,1,1,Sim,Nao,Nao,Nao,Centro
4800,191,3,3,1,1,Nao,Nao,Nao,Nao,Centro
3000,40,1,2,1,1,Sim,Nao,Sim,Nao,Centro
1400,53,2,2,1,1,Sim,Nao,Nao,Nao,Centro
4600,216,3,2,1,2,Sim,Nao,Nao,Nao,Centro
5000,190,4,5,3,3,Nao,Nao,Sim,Nao,Centro
2150,95,2,2,1,1,Nao,Nao,Nao,Nao,Centro
2000,42,1,2,1,1,Nao,Nao,Nao,Nao,Centro
4500,168,3,2,1,1,Sim,Nao,Nao,Nao,Centro
1550,33,1,2,1,1,Sim,Nao,Nao,Nao,Centro
5500,196,4,3,1,3,Sim,Nao,Sim,Nao,Centro
2000,80,2,2,1,1,Nao,Nao,Nao,Nao,Centro
2500,110,3,2,1,1,Nao,Nao,Nao,Nao,Centro
1200,32,1,2,1,1,Sim,Nao,Nao,Nao,Centro
4000,79,3,2,1,2,Sim,Sim,Sim,Nao,Centro
4000,79,3,2,1,2,Nao,Nao,Sim,Nao,Centro
1600,80,2,2,1,1,Sim,Nao,Sim,Nao,Centro
1150,80,3,2,1,1,Nao,Nao,Nao,Nao,Centro
1800,54,2,2,1,2,Nao,Nao,Sim,Nao,Centro
3900,60,2,2,1,1,Nao,Sim,Sim,Nao,Centro
1800,60,1,1,0,1,Nao,Nao,Nao,Nao,Centro
1300,69,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1500,38,1,1,0,0,Nao,Nao,Nao,Nao,Centro
3100,120,3,2,1,1,Nao,Nao,Nao,Nao,Centro
2100,45,1,1,0,1,Nao,Nao,Sim,Nao,Centro
1100,40,1,1,0,0,Nao,Nao,Nao,Nao,Centro
2300,67,2,2,0,1,Nao,Nao,Nao,Nao,Centro
1200,50,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1300,66,1,1,0,0,Sim,Nao,Nao,Nao,Centro
1400,48,1,1,0,0,Nao,Nao,Nao,Nao,Centro
4000,130,3,2,1,1,Nao,Sim,Nao,Nao,Centro
2000,45,1,1,0,1,Sim,Nao,Sim,Nao,Centro
2600,140,3,2,1,1,Nao,Nao,Nao,Nao,Centro
3200,52,2,1,0,0,Nao,Sim,Nao,Nao,Centro
3524,75,1,2,1,2,Nao,Sim,Nao,Nao,Centro
2100,42,1,1,0,1,Nao,Sim,Sim,Nao,Centro
3500,65,1,1,0,1,Nao,Nao,Nao,Nao,Centro
4800,120,3,2,1,1,Nao,Nao,Nao,Nao,Centro
1550,34,1,1,0,1,Nao,Nao,Nao,Nao,Centro
1500,68,1,1,0,1,Nao,Nao,Nao,Nao,Centro
1600,80,2,1,0,1,Sim,Nao,Nao,Nao,Centro
1500,80,2,1,0,0,Nao,Nao,Nao,Nao,Centro
1900,76,2,1,0,0,Nao,Nao,Nao,Nao,Centro
2400,70,3,2,1,2,Nao,Nao,Sim,Nao,Centro
1500,70,2,1,0,1,Nao,Nao,Nao,Nao,Centro
1800,80,2,1,0,0,Nao,Nao,Nao,Nao,Centro
3200,197,3,2,1,1,Nao,Nao,Nao,Nao,Centro
1900,62,2,2,1,1,Nao,Nao,Sim,Nao,Centro
3200,97,3,2,1,2,Nao,Nao,Sim,Nao,Centro
2000,170,3,1,0,1,Nao,Nao,Nao,Nao,Centro
2300,69,2,2,1,2,Sim,Nao,Sim,Nao,Centro
2500,200,3,2,1,1,Nao,Nao,Nao,Nao,Centro
1800,30,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1700,33,1,1,0,1,Nao,Nao,Sim,Nao,Centro
1150,42,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1350,42,1,1,0,0,Nao,Nao,Nao,Nao,Centro
2000,62,1,1,0,1,Sim,Nao,Nao,Nao,Centro
1800,55,1,1,0,1,Nao,Nao,Sim,Nao,Centro
4000,198,3,2,1,2,Nao,Nao,Nao,Nao,Centro
1450,45,1,1,0,0,Nao,Nao,Nao,Nao,Centro
2100,58,2,1,0,1,Nao,Nao,Sim,Nao,Centro
2990,41,1,1,0,1,Nao,Nao,Sim,Nao,Centro
3500,41,1,1,0,1,Nao,Nao,Sim,Nao,Centro
1300,45,1,1,0,1,Nao,Sim,Nao,Nao,Centro
1800,56,2,1,0,1,Nao,Nao,Sim,Nao,Centro
1100,50,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1300,45,1,1,0,1,Nao,Nao,Nao,Nao,Centro
1500,80,3,1,0,0,Nao,Nao,Nao,Nao,Centro
2500,53,2,1,0,1,Nao,Nao,Sim,Nao,Centro
1800,45,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1430,50,1,1,0,1,Nao,Nao,Nao,Nao,Centro
900,38,1,1,0,1,Sim,Nao,Nao,Nao,Centro
1300,60,2,1,0,1,Sim,Nao,Nao,Nao,Centro
1000,45,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1200,30,1,1,0,1,Nao,Nao,Sim,Nao,Centro
1700,60,2,1,0,1,Nao,Nao,Nao,Nao,Centro
1600,45,1,1,0,1,Sim,Nao,Sim,Nao,Centro
1100,57,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1000,39,1,1,0,1,Nao,Nao,Nao,Nao,Centro
2600,39,1,2,1,1,Nao,Nao,Sim,Nao,Centro
1000,36,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1350,35,1,1,0,1,Nao,Nao,Sim,Nao,Centro
2200,78,2,1,0,1,Nao,Nao,Nao,Nao,Centro
2700,42,1,1,0,1,Nao,Nao,Sim,Nao,Centro
1700,47,1,1,0,1,Nao,Nao,Nao,Nao,Centro
1450,54,2,1,0,0,Nao,Nao,Nao,Nao,Centro
4500,73,2,2,1,1,Nao,Nao,Sim,Nao,Centro
1800,80,2,1,0,0,Nao,Nao,Nao,Nao,Centro
1800,35,1,2,1,1,Nao,Nao,Sim,Nao,Centro
1160,50,1,1,0,0,Nao,Nao,Nao,Nao,Centro
1200,60,2,1,0,0,Nao,Nao,Nao,Nao,Centro
4500,79,3,1,0,2,Nao,Nao,Sim,Nao,Centro
1650,56,1,1,0,1,Nao,Nao,Nao,Nao,Centro
4400,79,2,2,1,2,Nao,Nao,Sim,Nao,Centro
1500,70,2,1,0,1,Nao,Nao,Nao,Nao,Centro
1800,50,2,1,0,1,Nao,Nao,Nao,Nao,Centro
1600,72,2,1,0,1,Nao,Nao,Nao,Nao,Centro
1200,51,1,1,0,1,Nao,Nao,Nao,Nao,Centro
2200,90,2,1,0,1,Sim,Nao,Nao,Nao,Centro
1850,68,2,1,0,0,Nao,Nao,Nao,Nao,Centro
1800,90,3,1,0,0,Nao,Nao,Nao,Nao,Centro
2800,65,2,1,0,1,Nao,Nao,Sim,Nao,Centro
1150,47,1,1,0,1,Nao,Sim,Sim,Nao,Centro
1400,33,1,1,0,1,Nao,Nao,Nao,Nao,Centro
2300,70,3,2,1,1,Nao,Nao,Nao,Nao,Centro
1250,51,1,1,0,1,Nao,Nao,Nao,Nao,Centro
2500,81,2,2,1,2,Sim,Nao,Nao,Nao,Centro
1490,45,1,1,0,1,Nao,Nao,Nao,Nao,Centro
2200,90,2,1,0,1,Sim,Nao,Nao,Nao,Centro
1900,54,2,1,0,1,Nao,Nao,Nao,Nao,Centro
1900,80,1,1,0,0,Nao,Nao,Nao,Nao,Centro
4000,80,3,2,1,2,Nao,Nao,Sim,Nao,Centro
1200,50,2,1,0,1,Nao,Nao,Nao,Nao,Centro
2000,90,2,1,0,0,Nao,Nao,Nao,Nao,Centro
930,47,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,55,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1170,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,52,1,2,1,1,Sim,Nao,Nao,Nao,Leste
900,40,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,65,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,100,2,2,1,1,Nao,Nao,Nao,Nao,Leste
760,38,2,2,1,1,Nao,Nao,Nao,Nao,Leste
800,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
900,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,54,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1600,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,55,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1600,43,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1600,80,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1600,46,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1900,67,3,2,1,1,Sim,Sim,Nao,Nao,Leste
2500,68,3,2,1,1,Nao,Nao,Sim,Nao,Leste
1400,63,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1800,59,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,230,3,2,1,2,Nao,Nao,Nao,Nao,Leste
2300,113,3,2,1,2,Sim,Nao,Nao,Nao,Leste
2250,68,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1700,65,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1726,55,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1700,50,1,2,1,1,Sim,Nao,Sim,Nao,Leste
1600,48,2,2,1,1,Sim,Nao,Nao,Nao,Leste
810,36,1,2,1,1,Nao,Nao,Nao,Nao,Leste
3000,107,3,3,1,2,Sim,Nao,Sim,Nao,Leste
1750,60,3,2,1,1,Nao,Nao,Nao,Nao,Leste
2500,113,3,2,1,2,Sim,Nao,Nao,Nao,Leste
1600,66,2,2,1,1,Sim,Nao,Nao,Nao,Leste
990,57,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1850,57,2,2,1,2,Nao,Nao,Sim,Nao,Leste
1950,55,2,2,1,1,Sim,Sim,Nao,Nao,Leste
1099,85,2,2,1,1,Nao,Nao,Nao,Nao,Leste
2300,114,4,3,2,2,Nao,Nao,Sim,Nao,Leste
1500,80,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,44,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1900,55,2,2,1,1,Sim,Sim,Nao,Nao,Leste
1350,51,2,2,1,1,Sim,Nao,Nao,Nao,Leste
2500,115,3,2,1,2,Sim,Nao,Sim,Nao,Leste
2500,73,3,2,1,1,Sim,Nao,Nao,Nao,Leste
1200,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1450,65,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1100,64,3,2,1,1,Sim,Nao,Nao,Nao,Leste
870,58,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1300,57,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,58,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,96,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
800,40,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,62,2,2,1,1,Sim,Nao,Nao,Nao,Leste
900,53,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1150,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1250,55,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1100,60,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1200,67,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1200,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,55,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1400,55,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1350,52,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,70,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,46,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,48,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1600,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1600,52,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1150,55,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,45,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,56,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1120,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,55,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,60,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1860,50,2,2,1,1,Sim,Sim,Sim,Nao,Leste
1400,70,2,2,1,1,Sim,Nao,Sim,Nao,Leste
3200,105,3,4,3,2,Nao,Nao,Sim,Nao,Leste
900,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1350,49,2,2,1,1,Nao,Nao,Nao,Nao,Leste
2300,65,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1300,62,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1400,64,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1600,64,3,2,1,1,Nao,Nao,Sim,Nao,Leste
1000,60,2,2,1,1,Nao,Nao,Sim,Nao,Leste
2200,75,3,2,1,2,Nao,Nao,Sim,Nao,Leste
1600,54,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1700,48,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1400,64,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1441,70,2,2,1,1,Sim,Sim,Nao,Nao,Leste
1200,56,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1400,72,2,2,1,1,Sim,Nao,Nao,Nao,Leste
3100,114,3,3,1,2,Sim,Sim,Sim,Nao,Leste
1200,40,1,2,1,1,Nao,Nao,Nao,Nao,Leste
2200,106,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1350,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,77,3,2,1,2,Sim,Nao,Sim,Nao,Leste
1900,61,2,2,1,1,Nao,Nao,Sim,Nao,Leste
3000,198,3,2,1,3,Nao,Nao,Sim,Nao,Leste
1200,35,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,78,3,2,1,2,Nao,Nao,Sim,Nao,Leste
1300,72,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1280,62,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1200,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1300,65,3,2,1,1,Nao,Nao,Nao,Nao,Leste
850,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
900,48,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1400,66,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1800,82,3,2,1,1,Sim,Sim,Nao,Nao,Leste
1200,64,3,2,1,1,Nao,Nao,Nao,Nao,Leste
700,30,1,2,1,1,Nao,Nao,Nao,Nao,Leste
500,50,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,46,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1100,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,63,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1100,47,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,67,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,70,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,82,3,2,1,1,Sim,Sim,Nao,Nao,Leste
1346,49,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,50,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1350,47,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,70,2,2,1,1,Nao,Nao,Nao,Nao,Leste
850,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
950,60,2,2,1,1,Sim,Nao,Sim,Nao,Leste
700,47,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1850,92,3,2,1,1,Sim,Sim,Nao,Nao,Leste
780,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
900,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,55,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1000,62,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1100,62,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1500,55,2,2,1,1,Sim,Nao,Sim,Nao,Leste
550,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
600,46,2,2,1,1,Nao,Nao,Nao,Nao,Leste
700,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
800,46,2,2,1,1,Nao,Nao,Nao,Nao,Leste
2000,74,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1200,70,2,2,1,1,Nao,Nao,Sim,Nao,Leste
3000,60,1,2,1,2,Nao,Nao,Sim,Nao,Leste
750,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste
850,54,2,2,1,1,Nao,Nao,Nao,Nao,Leste
750,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
600,49,2,2,1,1,Nao,Nao,Nao,Nao,Leste
700,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
750,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
750,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
700,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
950,60,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
950,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
900,48,2,2,1,1,Nao,Sim,Nao,Nao,Leste
870,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
650,60,2,2,1,1,Sim,Nao,Nao,Nao,Leste
720,40,2,2,1,1,Nao,Sim,Nao,Nao,Leste
700,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
700,46,2,2,1,1,Nao,Nao,Nao,Nao,Leste
628,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
700,38,2,2,1,1,Sim,Nao,Nao,Nao,Leste
850,40,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,48,2,2,1,1,Sim,Sim,Nao,Nao,Leste
900,50,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1200,52,2,2,1,1,Sim,Nao,Nao,Nao,Leste
